,vid_id,ad_view
4415,VID_868,355.734
4416,VID_2938,1232.952
4417,VID_7205,284.656
4418,VID_13328,431.832
4419,VID_17349,218.856
4420,VID_3587,1395.054
4421,VID_9761,1892.036
4422,VID_22986,1645.96
4423,VID_22640,3062.788
4424,VID_123,1839.574
4425,VID_11768,8.918
4426,VID_9948,715.914
4427,VID_23191,380.98
4428,VID_23115,2982.15
4429,VID_23302,1143.05
4430,VID_10448,24.568
4431,VID_3547,13.278
4432,VID_5173,843.646
4433,VID_11425,5.886
4434,VID_22512,3130.048
4435,VID_13801,476.772
4436,VID_7216,1925.796
4437,VID_1459,3482.87
4438,VID_768,1515.872
4439,VID_7874,8.97
4440,VID_17411,8.148
4441,VID_5338,12.87
4442,VID_13093,789.428
4443,VID_3562,9.806
4444,VID_20725,2901.308
4445,VID_11275,50.084
4446,VID_13931,2853.064
4447,VID_20614,7.886
4448,VID_9151,8074.968
4449,VID_21787,10.134
4450,VID_8709,88.612
4451,VID_23579,494.256
4452,VID_17814,5797.994
4453,VID_17607,48.614
4454,VID_4756,486.304
4455,VID_8258,183.816
4456,VID_21081,11.974
4457,VID_8426,5868.41
4458,VID_1191,1108.492
4459,VID_8169,31.776
4460,VID_17104,1877.256
4461,VID_17947,3118.742
4462,VID_8778,10.078
4463,VID_8824,9.022
4464,VID_20521,305.56
4465,VID_20565,4822.684
4466,VID_2345,177.246
4467,VID_11351,240.878
4468,VID_19674,1172.202
4469,VID_17380,135300.796
4470,VID_20501,7.564
4471,VID_10078,7272.806
4472,VID_17268,9666.53
4473,VID_11963,1990.496
4474,VID_7177,525.278
4475,VID_12440,638.74
4476,VID_14091,279.638
4477,VID_5145,1629.818
4478,VID_10483,681.112
4479,VID_1378,38.966
4480,VID_3427,511.722
4481,VID_15335,220.032
4482,VID_18848,863.684
4483,VID_2755,9.37
4484,VID_1172,2022.474
4485,VID_3340,37.116
4486,VID_12594,3593.82
4487,VID_6607,615.48
4488,VID_13861,5848.234
4489,VID_9705,1333.968
4490,VID_5850,3.424
4491,VID_12238,591.664
4492,VID_21926,16.574
4493,VID_9487,576.896
4494,VID_20494,1285.138
4495,VID_23549,15.38
4496,VID_19860,57.358
4497,VID_1150,159.216
4498,VID_5736,57.644
4499,VID_1308,19.53
4500,VID_23085,30.4
4501,VID_376,1420.892
4502,VID_750,905.22
4503,VID_11771,12.514
4504,VID_6200,15.832
4505,VID_1917,3485.484
4506,VID_5987,283.866
4507,VID_4277,448.214
4508,VID_4291,29.358
4509,VID_3217,12.138
4510,VID_14488,2391.812
4511,VID_4524,1011.386
4512,VID_10322,1228.81
4513,VID_5870,1084.44
4514,VID_5237,28.656
4515,VID_1058,1138.292
4516,VID_7661,1285.832
4517,VID_17233,1967.76
4518,VID_2787,12.454
4519,VID_5413,561.324
4520,VID_18748,18.384
4521,VID_16983,22.358
4522,VID_9368,387.316
4523,VID_2876,9.638
4524,VID_14753,972.062
4525,VID_20024,833.132
4526,VID_22731,1361.172
4527,VID_1020,9.666
4528,VID_21916,192.81
4529,VID_20316,3606.074
4530,VID_10115,5.634
4531,VID_13527,18.07
4532,VID_10017,503.7
4533,VID_20624,2652.742
4534,VID_549,10.246
4535,VID_7929,9.556
4536,VID_21591,568.498
4537,VID_15528,209.024
4538,VID_2737,68.698
4539,VID_15198,532.836
4540,VID_7845,9.336
4541,VID_5740,529.636
4542,VID_14139,11.996
4543,VID_5516,1122.334
4544,VID_4987,12.042
4545,VID_9479,677.482
4546,VID_15816,344.366
4547,VID_11396,66.212
4548,VID_8741,153.384
4549,VID_4189,744.672
4550,VID_15667,10.094
4551,VID_22288,4219.574
4552,VID_16111,6.044
4553,VID_8765,52.028
4554,VID_5061,24.264
4555,VID_6224,1058.738
4556,VID_5902,218.236
4557,VID_15118,2301.552
4558,VID_15594,10221.802
4559,VID_13664,4496.098
4560,VID_5969,1068.816
4561,VID_21111,937.13
4562,VID_11029,5282.538
4563,VID_14023,11.906
4564,VID_18096,8949.94
4565,VID_13058,4.276
4566,VID_16464,48.104
4567,VID_14895,210.294
4568,VID_2533,919.9
4569,VID_20581,70.152
4570,VID_1811,2154.026
4571,VID_18604,26574.81
4572,VID_14864,1891.46
4573,VID_13419,1900.14
4574,VID_22638,41.384
4575,VID_14649,1921.712
4576,VID_23103,7078.47
4577,VID_13850,782.99
4578,VID_1810,8.184
4579,VID_18335,518.148
4580,VID_12164,287.958
4581,VID_16549,409.868
4582,VID_10235,993.598
4583,VID_19514,46.002
4584,VID_18077,1892.74
4585,VID_4242,241.308
4586,VID_5855,1030.794
4587,VID_10617,1410.804
4588,VID_824,341.604
4589,VID_14341,232.642
4590,VID_514,32.794
4591,VID_2863,47.818
4592,VID_20662,21.61
4593,VID_16730,37.076
4594,VID_2272,359.44
4595,VID_17648,2080.31
4596,VID_11316,18.144
4597,VID_12996,343.194
4598,VID_3430,8.174
4599,VID_12935,1092.01
4600,VID_23589,2697.526
4601,VID_9862,1171.51
4602,VID_8470,31.874
4603,VID_8714,749.074
4604,VID_10157,4725.064
4605,VID_5284,44.026
4606,VID_14780,274.56
4607,VID_2091,936.494
4608,VID_11367,417.332
4609,VID_6269,90.282
4610,VID_21394,9.578
4611,VID_8748,56.724
4612,VID_8533,2582.118
4613,VID_1013,26.59
4614,VID_12908,710.85
4615,VID_13180,866.09
4616,VID_5182,2018.254
4617,VID_104,796.084
4618,VID_14411,349.734
4619,VID_12957,17584.61
4620,VID_18566,9.358
4621,VID_7049,84.516
4622,VID_22563,647.492
4623,VID_13261,5.168
4624,VID_10340,37.732
4625,VID_15891,1623.284
4626,VID_8103,16.564
4627,VID_8461,867.472
4628,VID_7622,215.698
4629,VID_1136,388.254
4630,VID_722,1780.93
4631,VID_9454,1762.962
4632,VID_10912,1047.396
4633,VID_9548,269.06
4634,VID_20850,58.054
4635,VID_4738,36.65
4636,VID_18978,443.352
4637,VID_8659,1642.964
4638,VID_1897,23.112
4639,VID_2803,13.226
4640,VID_20017,11.418
4641,VID_12039,201.904
4642,VID_13420,742.184
4643,VID_810,639.62
4644,VID_15012,2290.744
4645,VID_9473,31.618
4646,VID_21233,466.286
4647,VID_15573,3413.45
4648,VID_14136,2039.492
4649,VID_5263,2450.574
4650,VID_19147,20.094
4651,VID_6746,6.914
4652,VID_21062,1869.104
4653,VID_1391,13.288
4654,VID_10695,1796.964
4655,VID_10709,590.138
4656,VID_6050,21.724
4657,VID_20221,8.882
4658,VID_14590,12.57
4659,VID_23440,2145.038
4660,VID_10114,23.466
4661,VID_5636,201.442
4662,VID_3714,2282.952
4663,VID_14057,42.258
4664,VID_16982,1300.66
4665,VID_16158,360.366
4666,VID_23018,8.676
4667,VID_14304,919.72
4668,VID_11438,1229.776
4669,VID_19361,971.262
4670,VID_16945,11.158
4671,VID_15325,7.36
4672,VID_3164,9.106
4673,VID_13148,1519.43
4674,VID_11446,19.774
4675,VID_1200,965.56
4676,VID_9583,612.072
4677,VID_5362,813.53
4678,VID_16290,2421.484
4679,VID_6663,280.062
4680,VID_10513,6.262
4681,VID_11604,7142.334
4682,VID_17853,31.33
4683,VID_9036,550.91
4684,VID_487,23.202
4685,VID_6002,17.45
4686,VID_13067,2.866
4687,VID_1230,83.788
4688,VID_10247,9074.918
4689,VID_20789,7.28
4690,VID_22866,821.102
4691,VID_3131,8.016
4692,VID_23112,4601.412
4693,VID_7848,8.632
4694,VID_15726,15.808
4695,VID_16931,1061.95
4696,VID_12027,16.844
4697,VID_11663,12696.676
4698,VID_5510,16.5
4699,VID_2953,112.102
4700,VID_12203,202.816
4701,VID_9578,722.638
4702,VID_4927,14.988
4703,VID_17804,6353.46
4704,VID_16733,1205.632
4705,VID_707,846.472
4706,VID_16334,2385.5
4707,VID_11444,205.496
4708,VID_16944,872.122
4709,VID_406,87.882
4710,VID_11200,10.526
4711,VID_6082,79.172
4712,VID_17077,254.226
4713,VID_12120,396.582
4714,VID_18751,4087.098
4715,VID_22578,4602.75
4716,VID_10744,317.324
4717,VID_3062,24.416
4718,VID_16724,31.292
4719,VID_18072,4432.558
4720,VID_19114,222.564
4721,VID_22030,4920.504
4722,VID_2269,8.926
4723,VID_13298,14.214
4724,VID_17090,7065.934
4725,VID_17358,1652.93
4726,VID_16540,96.988
4727,VID_9248,124.944
4728,VID_15585,235.498
4729,VID_19347,224.906
4730,VID_21447,379.416
4731,VID_13179,7762.374
4732,VID_4715,12.28
4733,VID_16761,1671.098
4734,VID_17408,7.594
4735,VID_12568,715.366
4736,VID_12409,8.464
4737,VID_19916,3729.044
4738,VID_16481,536.414
4739,VID_12539,2409.006
4740,VID_19279,1412.062
4741,VID_12943,5403.938
4742,VID_4659,11.628
4743,VID_18232,2752.378
4744,VID_19162,75.544
4745,VID_19730,1569.132
4746,VID_21800,12311.058
4747,VID_9676,11.522
4748,VID_22343,23252.846
4749,VID_17323,16.11
4750,VID_12127,12.152
4751,VID_10102,220.434
4752,VID_14077,7.534
4753,VID_1515,15121.712
4754,VID_18952,32.896
4755,VID_23494,607.484
4756,VID_7222,18763.21
4757,VID_4804,18.116
4758,VID_9600,9.772
4759,VID_14184,480.544
4760,VID_17029,129.432
4761,VID_12733,4810.774
4762,VID_20713,1033.608
4763,VID_16978,273.826
4764,VID_21426,420.732
4765,VID_4682,10.698
4766,VID_5067,434.62
4767,VID_5967,12.626
4768,VID_3160,18.53
4769,VID_8015,12.074
4770,VID_8314,8.148
4771,VID_9061,33.36
4772,VID_16054,1932.504
4773,VID_14914,360.524
4774,VID_2782,12.138
4775,VID_3405,47.342
4776,VID_13973,6625.282
4777,VID_20293,14318.222
4778,VID_13331,493.018
4779,VID_19058,291.05
4780,VID_6758,39.594
4781,VID_3893,2998.53
4782,VID_2712,1109.894
4783,VID_13854,741.996
4784,VID_16032,413.646
4785,VID_8816,550.562
4786,VID_11284,38.508
4787,VID_7030,294.494
4788,VID_23648,4269.734
4789,VID_9266,10.768
4790,VID_4866,30.5
4791,VID_11410,58.266
4792,VID_6130,14.604
4793,VID_20754,1990.15
4794,VID_9062,391.504
4795,VID_16223,61.32
4796,VID_8874,106.196
4797,VID_19747,2495.8
4798,VID_11152,12.652
4799,VID_948,4765.928
4800,VID_6212,196.418
4801,VID_23350,602.808
4802,VID_12698,457.128
4803,VID_7895,7882.874
4804,VID_22828,1458.672
4805,VID_15826,11.53
4806,VID_19229,2417.854
4807,VID_16620,1342.022
4808,VID_520,17.018
4809,VID_14306,31.926
4810,VID_23403,4552.1
4811,VID_5068,15225.866
4812,VID_151,1986.754
4813,VID_16440,18516.668
4814,VID_6639,5.712
4815,VID_10294,2027.068
4816,VID_11491,377.248
4817,VID_21071,2506.188
4818,VID_6036,14.244
4819,VID_10528,587.882
4820,VID_16805,13.69
4821,VID_13016,31.066
4822,VID_12357,11.21
4823,VID_21135,197.324
4824,VID_14654,3728.69
4825,VID_4527,5.07
4826,VID_358,75.324
4827,VID_9344,236.052
4828,VID_6680,47.738
4829,VID_20648,977.252
4830,VID_17740,8.102
4831,VID_19803,29.398
4832,VID_2895,3265.866
4833,VID_21528,4563.546
4834,VID_9297,531.716
4835,VID_13766,60.574
4836,VID_4882,9.09
4837,VID_15857,212.16
4838,VID_12661,1586.516
4839,VID_3685,14.646
4840,VID_20790,9.082
4841,VID_8500,2609.672
4842,VID_11100,236.61
4843,VID_8719,1648.31
4844,VID_8322,208.704
4845,VID_15001,10.354
4846,VID_12322,2916.704
4847,VID_7261,1496.458
4848,VID_6203,29.8
4849,VID_16731,9.634
4850,VID_11416,10.12
4851,VID_21849,49.29
4852,VID_7923,72.312
4853,VID_6247,12.326
4854,VID_14460,352.604
4855,VID_23485,1137.822
4856,VID_9329,11.72
4857,VID_14827,824.606
4858,VID_18237,2224.374
4859,VID_13840,950.904
4860,VID_9229,84.678
4861,VID_7162,685.932
4862,VID_17313,36.34
4863,VID_21629,546.52
4864,VID_9591,4915.192
4865,VID_11437,147.81
4866,VID_13076,1443.958
4867,VID_14681,1283.182
4868,VID_10378,200.872
4869,VID_21873,2905.956
4870,VID_9282,9.916
4871,VID_3554,11.09
4872,VID_9884,1608.898
4873,VID_8583,312.392
4874,VID_7617,993.204
4875,VID_1284,2681.236
4876,VID_1594,86.354
4877,VID_2902,282.918
4878,VID_2160,690.756
4879,VID_2357,9095.472
4880,VID_4012,8.858
4881,VID_7932,51.658
4882,VID_16858,13.05
4883,VID_15431,986.538
4884,VID_19393,18.822
4885,VID_9371,39.486
4886,VID_16347,34.148
4887,VID_10564,1699.468
4888,VID_5634,1138.308
4889,VID_21704,43710.56
4890,VID_5415,17.33
4891,VID_1925,5102.022
4892,VID_21687,29104.522
4893,VID_23616,426.54
4894,VID_248,8.684
4895,VID_2689,696.696
4896,VID_3650,10.17
4897,VID_3025,1247.092
4898,VID_11174,38.114
4899,VID_4953,7.356
4900,VID_18607,5501.518
4901,VID_21054,41.268
4902,VID_2173,704.052
4903,VID_11057,5912.888
4904,VID_13724,20164.0
4905,VID_13430,919.814
4906,VID_9390,11.216
4907,VID_18342,2280.394
4908,VID_11777,1236.048
4909,VID_19047,1509.886
4910,VID_172,8.908
4911,VID_3718,44.91
4912,VID_22213,548.152
4913,VID_5696,18.596
4914,VID_20334,35.892
4915,VID_1007,244.43
4916,VID_13102,10.914
4917,VID_21651,19758.622
4918,VID_2009,1145.23
4919,VID_21017,1873.544
4920,VID_4382,7.734
4921,VID_4515,1482.876
4922,VID_3179,10.396
4923,VID_23587,6641.612
4924,VID_12356,88.426
4925,VID_18669,3682.972
4926,VID_6952,205.202
4927,VID_4156,9.658
4928,VID_2031,387.93
4929,VID_20255,1156.564
4930,VID_14817,1041.014
4931,VID_777,23.638
4932,VID_3995,8.934
4933,VID_10014,5.742
4934,VID_10300,1437.814
4935,VID_2465,443.61
4936,VID_17701,9.406
4937,VID_4175,20.026
4938,VID_15136,242.428
4939,VID_9687,186.256
4940,VID_12630,2056.38
4941,VID_9851,834.812
4942,VID_16471,19556.682
4943,VID_17782,26734.808
4944,VID_12983,667.804
4945,VID_3696,51.06
4946,VID_17888,54.124
4947,VID_22337,1253.806
4948,VID_11385,14.306
4949,VID_13508,8.342
4950,VID_4664,205.044
4951,VID_12336,472.48
4952,VID_3184,11.862
4953,VID_4506,9426.342
4954,VID_7887,198.47
4955,VID_1583,29.394
4956,VID_9477,909.478
4957,VID_21725,1016.448
4958,VID_1960,157.212
4959,VID_13998,10.392
4960,VID_12243,1420.268
4961,VID_993,184.944
4962,VID_16091,45.814
4963,VID_17591,627.152
4964,VID_2311,7.496
4965,VID_22345,3555.054
4966,VID_2342,60.486
4967,VID_8959,39.896
4968,VID_3423,34.75
4969,VID_942,903.942
4970,VID_17251,207.646
4971,VID_10831,2597.286
4972,VID_7424,768.532
4973,VID_6404,791.97
4974,VID_18918,4044.918
4975,VID_22132,206.462
4976,VID_22341,20.614
4977,VID_18590,31.408
4978,VID_5215,10.016
4979,VID_16189,76.94
4980,VID_3013,2515.95
4981,VID_12801,326.654
4982,VID_7074,644.424
4983,VID_21595,749.752
4984,VID_5007,814.494
4985,VID_15854,10.06
4986,VID_2369,8.368
4987,VID_554,6.57
4988,VID_20809,103.074
4989,VID_16735,244.344
4990,VID_3212,16.204
4991,VID_3137,17.138
4992,VID_17255,9.95
4993,VID_19709,5534.8
4994,VID_13463,35.064
4995,VID_8118,9.378
4996,VID_15978,7.02
4997,VID_3478,591.354
4998,VID_5275,57.922
4999,VID_8837,11.13
5000,VID_21230,1063.212
5001,VID_19256,584.604
5002,VID_4054,5.42
5003,VID_9515,6846.11
5004,VID_15224,815.902
5005,VID_10509,178.942
5006,VID_570,9.932
5007,VID_18401,1267.852
5008,VID_5981,9.706
5009,VID_3077,16.316
5010,VID_742,3289.25
5011,VID_19034,8.042
5012,VID_17070,2232.8
5013,VID_11392,221.212
5014,VID_6577,72.534
5015,VID_15161,1999.614
5016,VID_20311,401.982
5017,VID_8374,3.918
5018,VID_22056,25.964
5019,VID_8221,2740.214
5020,VID_11338,826.708
5021,VID_6994,4.348
5022,VID_15998,8.316
5023,VID_18844,1074.328
5024,VID_19272,2469.066
5025,VID_11191,113.426
5026,VID_7732,18027.856
5027,VID_10954,46912.756
5028,VID_17960,4310.376
5029,VID_2865,9.714
5030,VID_8654,897.38
5031,VID_10308,598.004
5032,VID_10468,240.412
5033,VID_5692,11.478
5034,VID_18943,1442.43
5035,VID_6756,11.088
5036,VID_2479,1395.294
5037,VID_16749,5.756
5038,VID_20222,26.74
5039,VID_16310,578.216
5040,VID_11929,1937.266
5041,VID_17964,14586.346
5042,VID_8219,670.796
5043,VID_9671,19.98
5044,VID_9700,1029.678
5045,VID_23284,493.778
5046,VID_19493,106.922
5047,VID_3123,11.276
5048,VID_10681,1744.474
5049,VID_18985,836.934
5050,VID_15460,12.528
5051,VID_15406,228.508
5052,VID_12559,856.008
5053,VID_19679,2309.144
5054,VID_15305,4339.412
5055,VID_22174,126.65
5056,VID_4220,10.436
5057,VID_14092,499.638
5058,VID_540,3234.124
5059,VID_4663,10.696
5060,VID_22875,63.846
5061,VID_5047,772.138
5062,VID_16179,15.49
5063,VID_6524,216.418
5064,VID_15701,85.918
5065,VID_2125,6559.324
5066,VID_13225,725.35
5067,VID_7398,12.408
5068,VID_7756,32.646
5069,VID_2183,2277.12
5070,VID_9525,2772.968
5071,VID_11901,1889.118
5072,VID_10810,869.85
5073,VID_1126,3075.05
5074,VID_8232,751.992
5075,VID_16675,169.364
5076,VID_2995,1590.31
5077,VID_366,5697.36
5078,VID_9273,8.616
5079,VID_15580,691.494
5080,VID_8392,6.222
5081,VID_21183,407.912
5082,VID_19964,3302.626
5083,VID_8670,1946.888
5084,VID_12176,199.324
5085,VID_11534,425.33
5086,VID_5680,11.112
5087,VID_21288,417.474
5088,VID_11161,10.41
5089,VID_19849,42.238
5090,VID_21412,2565.462
5091,VID_11465,31.17
5092,VID_22015,472.7
5093,VID_2691,7.06
5094,VID_19334,2261.504
5095,VID_6162,15.522
5096,VID_13451,860.686
5097,VID_12214,1383.48
5098,VID_10943,226.89
5099,VID_12722,15.112
5100,VID_11298,616.834
5101,VID_18240,49.392
5102,VID_9558,1790.862
5103,VID_7218,734.966
5104,VID_21065,368.58
5105,VID_2724,2004.252
5106,VID_21578,31.916
5107,VID_1048,1111.442
5108,VID_10801,1574.126
5109,VID_1722,1057.66
5110,VID_19293,2045.304
5111,VID_10052,1109.458
5112,VID_19400,450.234
5113,VID_18792,4951.196
5114,VID_21334,142.11
5115,VID_7294,6015.866
5116,VID_1634,46.176
5117,VID_21201,310.618
5118,VID_415,32.378
5119,VID_3072,22.274
5120,VID_1464,847.72
5121,VID_18400,5067.228
5122,VID_4992,597.488
5123,VID_16747,1090.14
5124,VID_17491,1109.032
5125,VID_12664,2420.842
5126,VID_489,18.928
5127,VID_22646,727.622
5128,VID_1716,504.508
5129,VID_9767,1576.114
5130,VID_16415,3489.468
5131,VID_12813,18.018
5132,VID_15634,8.998
5133,VID_212,147.604
5134,VID_20184,52.486
5135,VID_4055,28.412
5136,VID_8312,11.498
5137,VID_20468,1039.404
5138,VID_11575,103.34
5139,VID_19446,597.338
5140,VID_17936,3213.256
5141,VID_11527,1541.758
5142,VID_1026,520.644
5143,VID_22134,185.554
5144,VID_21568,282.53
5145,VID_610,2067.348
5146,VID_10457,2461.776
5147,VID_10503,533.112
5148,VID_12089,11.112
5149,VID_2819,10.528
5150,VID_21033,21.932
5151,VID_20642,17.634
5152,VID_23328,2061.62
5153,VID_6324,22.708
5154,VID_7809,52.606
5155,VID_13209,1551.456
5156,VID_22376,11559.064
5157,VID_11892,1895.582
5158,VID_6354,14.468
5159,VID_21134,596.992
5160,VID_1367,12.724
5161,VID_7132,203.598
5162,VID_13010,96.42
5163,VID_16384,18.036
5164,VID_9208,3.674
5165,VID_22406,17.112
5166,VID_10674,4356.808
5167,VID_11599,1180.684
5168,VID_14272,9038.764
5169,VID_10530,666.064
5170,VID_8004,39.2
5171,VID_8790,14.432
5172,VID_6313,672.802
5173,VID_3231,15.658
5174,VID_14615,2275.864
5175,VID_14196,45.346
5176,VID_11697,410.49
5177,VID_81,2257.788
5178,VID_22272,56.466
5179,VID_9114,1003.352
5180,VID_3910,21.826
5181,VID_18574,7.104
5182,VID_2666,47.998
5183,VID_2833,37.396
5184,VID_11434,314.306
5185,VID_8881,18.928
5186,VID_5219,8.55
5187,VID_19882,8.572
5188,VID_8083,1605.204
5189,VID_18777,332.836
5190,VID_2245,110.938
5191,VID_14884,740.942
5192,VID_17548,1625.346
5193,VID_5944,1949.894
5194,VID_10123,36.3
5195,VID_7542,2483.468
5196,VID_5998,181.498
5197,VID_19084,1763.698
5198,VID_15524,1255.114
5199,VID_5438,40.788
5200,VID_10434,8.11
5201,VID_22871,886.204
5202,VID_4391,8.216
5203,VID_17631,10.82
5204,VID_18098,293.462
5205,VID_14938,354.48
5206,VID_468,295.16
5207,VID_13066,60.77
5208,VID_16966,8783.182
5209,VID_8795,392.858
5210,VID_16424,1285.88
5211,VID_1660,54.034
5212,VID_10336,11.856
5213,VID_16819,14.628
5214,VID_15098,15.49
5215,VID_19761,8.302
5216,VID_23716,2269.218
5217,VID_1134,1628.556
5218,VID_7592,1178.054
5219,VID_2846,159.722
5220,VID_2559,1753.5
5221,VID_14668,2272.992
5222,VID_17396,6.306
5223,VID_4675,10.82
5224,VID_6838,18.888
5225,VID_15368,557.48
5226,VID_7647,2103.37
5227,VID_4994,7.918
5228,VID_11944,117.1
5229,VID_69,2101.744
5230,VID_2328,5.526
5231,VID_11840,3786.042
5232,VID_8892,2117.166
5233,VID_19687,1376.762
5234,VID_22821,9.97
5235,VID_12769,542.106
5236,VID_4727,583.806
5237,VID_582,205.356
5238,VID_17656,18.868
5239,VID_17981,5837.702
5240,VID_20819,15771.186
5241,VID_15559,50.246
5242,VID_2050,26.312
5243,VID_7257,10.962
5244,VID_12139,11.528
5245,VID_10384,672.66
5246,VID_4747,321.804
5247,VID_16336,19.794
5248,VID_15652,19.478
5249,VID_6078,1056.128
5250,VID_18843,2557.384
5251,VID_14019,84.95
5252,VID_18276,4170.618
5253,VID_16395,182.272
5254,VID_10117,7362.33
5255,VID_7527,10.296
5256,VID_4748,63.256
5257,VID_21361,1408.912
5258,VID_21903,3338.854
5259,VID_17496,62.004
5260,VID_17477,128.97
5261,VID_20582,223.822
5262,VID_3397,27.498
5263,VID_17037,112.57
5264,VID_23042,7.44
5265,VID_16019,7.786
5266,VID_13660,1698.144
5267,VID_14911,1930.928
5268,VID_2444,4194.824
5269,VID_20299,2870.866
5270,VID_21662,4042.396
5271,VID_17544,205.116
5272,VID_23617,3280.198
5273,VID_11135,2257.212
5274,VID_17660,10.128
5275,VID_16776,3257.376
5276,VID_17032,20.442
5277,VID_8652,1909.888
5278,VID_21991,2556.158
5279,VID_8290,17.848
5280,VID_16211,77.9
5281,VID_12960,2054.362
5282,VID_408,35.394
5283,VID_2208,1136.87
5284,VID_17141,104.924
5285,VID_1109,1476.942
5286,VID_20633,93.118
5287,VID_11331,1094.34
5288,VID_21222,72.652
5289,VID_9565,3283.64
5290,VID_3053,1182.33
5291,VID_9867,1185.738
5292,VID_23288,127.31
5293,VID_6921,63.444
5294,VID_2673,2248.568
5295,VID_14769,562.482
5296,VID_17241,58.746
5297,VID_14074,102.832
5298,VID_18198,1810.822
5299,VID_3116,929.586
5300,VID_6920,1998.862
5301,VID_4615,4807.372
5302,VID_12002,2541.81
5303,VID_12743,205.28
5304,VID_1080,2271.016
5305,VID_12318,2009.054
5306,VID_3832,1152.444
5307,VID_16582,13.41
5308,VID_22801,78.072
5309,VID_17392,1172.434
5310,VID_11169,190.26
5311,VID_16557,10.524
5312,VID_2870,9.756
5313,VID_21945,466.934
5314,VID_23275,277.788
5315,VID_9606,33706.052
5316,VID_16305,1723.21
5317,VID_3693,414.07
5318,VID_643,1428.974
5319,VID_11486,559.456
5320,VID_6201,10.674
5321,VID_3056,7.714
5322,VID_22383,1424.866
5323,VID_15033,9.682
5324,VID_14798,3601.596
5325,VID_14812,2384.648
5326,VID_6362,8.346
5327,VID_9180,312.946
5328,VID_17978,575.76
5329,VID_14982,215.378
5330,VID_6973,94.562
5331,VID_4710,16.672
5332,VID_12339,2703.938
5333,VID_13101,8.56
5334,VID_20077,22.37
5335,VID_882,1285.064
5336,VID_7913,6280.156
5337,VID_6788,732.886
5338,VID_5784,46.272
5339,VID_18050,2236.868
5340,VID_3071,693.436
5341,VID_22111,84.77
5342,VID_12755,16.372
5343,VID_17476,888.698
5344,VID_3805,7052.818
5345,VID_11028,436000.89
5346,VID_20261,8.148
5347,VID_10372,17.566
5348,VID_22092,4035.7
5349,VID_3216,14.486
5350,VID_12842,387.824
5351,VID_3135,8.928
5352,VID_12208,1115.308
5353,VID_11398,8.572
5354,VID_1220,1132.246
5355,VID_13796,46.102
5356,VID_17920,5866.976
5357,VID_309,1783.326
5358,VID_17973,170.162
5359,VID_21314,57.828
5360,VID_12876,482.296
5361,VID_3553,8.912
5362,VID_21451,7228.742
5363,VID_6193,8.182
5364,VID_21667,3007.03
5365,VID_1405,1613.792
5366,VID_2292,8.794
5367,VID_23274,320.476
5368,VID_13245,878.942
5369,VID_4180,810.976
5370,VID_18285,187.364
5371,VID_8343,323.13
5372,VID_18796,11.324
5373,VID_20545,601.31
5374,VID_10490,41.212
5375,VID_5386,605.448
5376,VID_875,390.784
5377,VID_18338,1254.234
5378,VID_13654,4622.168
5379,VID_4366,298.046
5380,VID_11971,1250.998
5381,VID_23666,3970.824
5382,VID_7991,1380.082
5383,VID_21320,574.92
5384,VID_14980,9.836
5385,VID_19851,11.516
5386,VID_5807,1220.472
5387,VID_8017,39.878
5388,VID_1030,1450.13
5389,VID_1209,9182.818
5390,VID_12026,528.798
5391,VID_16635,259.092
5392,VID_17000,28.924
5393,VID_4749,678.066
5394,VID_7734,1158.036
5395,VID_18020,3102.588
5396,VID_4933,6.692
5397,VID_2526,655.6
5398,VID_828,10.478
5399,VID_18375,4365.302
5400,VID_13672,21081.594
5401,VID_8117,9.758
5402,VID_7364,13625.874
5403,VID_15775,54.662
5404,VID_4439,2187.82
5405,VID_2919,1599.352
5406,VID_5045,171.588
5407,VID_7463,483.004
5408,VID_2815,8.37
5409,VID_23179,181.388
5410,VID_21260,6.9
5411,VID_19106,10.718
5412,VID_23756,7387.202
5413,VID_18174,665.494
5414,VID_2071,47.688
5415,VID_22432,2369.442
5416,VID_13140,31.65
5417,VID_6637,1143.868
5418,VID_2615,1426.66
5419,VID_7853,9.916
5420,VID_2111,758.134
5421,VID_12392,809.522
5422,VID_16660,1989.722
5423,VID_10047,844.97
5424,VID_2510,1877.226
5425,VID_10298,605.356
5426,VID_19982,1997.78
5427,VID_11828,4376.05
5428,VID_21263,26.924
5429,VID_10475,4.974
5430,VID_16901,12.976
5431,VID_16929,136.09
5432,VID_7586,2003.948
5433,VID_22090,34.06
5434,VID_18836,1078.058
5435,VID_12796,15.988
5436,VID_4996,8.222
5437,VID_1765,763.784
5438,VID_20004,2335.944
5439,VID_6461,53.472
5440,VID_10041,53.688
5441,VID_14569,5599.072
5442,VID_4331,18.87
5443,VID_13645,670.748
5444,VID_1029,2055.396
5445,VID_22231,266.892
5446,VID_23654,5424.462
5447,VID_21768,253.698
5448,VID_20739,1139.018
5449,VID_346,1260.484
5450,VID_4400,22.722
5451,VID_15912,8691.376
5452,VID_9978,777.882
5453,VID_13691,438.994
5454,VID_16874,14.036
5455,VID_5922,46.918
5456,VID_11179,9.058
5457,VID_21641,1888.796
5458,VID_12773,807.31
5459,VID_23076,1111.662
5460,VID_8291,25.13
5461,VID_21724,28.096
5462,VID_2855,630.024
5463,VID_909,2216.516
5464,VID_17242,3208.44
5465,VID_9486,6232.122
5466,VID_12947,12083.932
